source;target;pmid
A11.284.295.310;A11.284;33463239
A11.284.295.310;A11.284.295;33463239
A11.284.295.310;A11.284.295.310;33463239
A04.531.449;A04;33462035
A04.531.449;A04.531;33462035
A04.531.449;A04.531.449;33462035
A12.207;A12;33455383
A12.207;A12.207;33455383
A11.251.860;A11;33454890
A11.251.860;A11.251;33454890
A11.251.860;A11.251.860;33454890
A11.251.210.190;A11;33453607
A11.251.210.190;A11.251;33453607
A11.251.210.190;A11.251.210;33453607
A11.251.210.190;A11.251.210.190;33453607
A11.251.860.180;A11;33453607
A11.251.860.180;A11.251;33453607
A11.251.860.180;A11.251.860;33453607
A11.251.860.180;A11.251.860.180;33453607
A11.251.210.190;A11;33453605
A11.251.210.190;A11.251;33453605
A11.251.210.190;A11.251.210;33453605
A11.251.210.190;A11.251.210.190;33453605
A11.251.860.180;A11;33453605
A11.251.860.180;A11.251;33453605
A11.251.860.180;A11.251.860;33453605
A11.251.860.180;A11.251.860.180;33453605
A10.615.284.375;A10;33453605
A10.615.284.375;A10.615;33453605
A10.615.284.375;A10.615.284;33453605
A10.615.284.375;A10.615.284.375;33453605
A13.350.575;A13;33453605
A13.350.575;A13.350;33453605
A13.350.575;A13.350.575;33453605
A16.331.400;A16;33453605
A16.331.400;A16.331;33453605
A16.331.400;A16.331.400;33453605
A11.251.210.190;A11;33452331
A11.251.210.190;A11.251;33452331
A11.251.210.190;A11.251.210;33452331
A11.251.210.190;A11.251.210.190;33452331
A11.251.860.180;A11;33452331
A11.251.860.180;A11.251;33452331
A11.251.860.180;A11.251.860;33452331
A11.251.860.180;A11.251.860.180;33452331
A11.284.430.214.190.875.564;A11;33452331
A11.284.430.214.190.875.564;A11.284;33452331
A11.284.430.214.190.875.564;A11.284.430;33452331
A11.284.430.214.190.875.564;A11.284.430.214;33452331
A11.284.430.214.190.875.564;A11.284.430.214.190;33452331
A11.284.430.214.190.875.564;A11.284.430.214.190.875;33452331
A11.284.430.214.190.875.564;A11.284.430.214.190.875.564;33452331
A11.284.835.626;A11;33452331
A11.284.835.626;A11.284;33452331
A11.284.835.626;A11.284.835;33452331
A11.284.835.626;A11.284.835.626;33452331
A02.835.232.043.650.321;A02;33451943
A02.835.232.043.650.321;A02.835;33451943
A02.835.232.043.650.321;A02.835.232;33451943
A02.835.232.043.650.321;A02.835.232.043;33451943
A02.835.232.043.650.321;A02.835.232.043.650;33451943
A02.835.232.043.650.321;A02.835.232.043.650.321;33451943
A10.850.710.500;A10;33451943
A10.850.710.500;A10.850;33451943
A10.850.710.500;A10.850.710;33451943
A10.850.710.500;A10.850.710.500;33451943
A11.251.210.190;A11;33450295
A11.251.210.190;A11.251;33450295
A11.251.210.190;A11.251.210;33450295
A11.251.210.190;A11.251.210.190;33450295
A11.251.860.180;A11;33450295
A11.251.860.180;A11.251;33450295
A11.251.860.180;A11.251.860;33450295
A11.251.860.180;A11.251.860.180;33450295
A13.350.150;A13;33450295
A13.350.150;A13.350;33450295
A13.350.150;A13.350.150;33450295
A16.331.200;A16;33450295
A16.331.200;A16.331;33450295
A16.331.200;A16.331.200;33450295
A11.436.275.682;A11;33450295
A11.436.275.682;A11.436;33450295
A11.436.275.682;A11.436.275;33450295
A11.436.275.682;A11.436.275.682;33450295
A11.251.210.190;A11;33448097
A11.251.210.190;A11.251;33448097
A11.251.210.190;A11.251.210;33448097
A11.251.210.190;A11.251.210.190;33448097
A11.251.860.180;A11;33448097
A11.251.860.180;A11.251;33448097
A11.251.860.180;A11.251.860;33448097
A11.251.860.180;A11.251.860.180;33448097
A13.395;A13;33446363
A13.395;A13.395;33446363
A11.251.210.190;A11;33446089
A11.251.210.190;A11.251;33446089
A11.251.210.190;A11.251.210;33446089
A11.251.210.190;A11.251.210.190;33446089
A11.251.860.180;A11;33446089
A11.251.860.180;A11.251;33446089
A11.251.860.180;A11.251.860;33446089
A11.251.860.180;A11.251.860.180;33446089
A05.360.319.679;A05;33444473
A05.360.319.679;A05.360;33444473
A05.360.319.679;A05.360.319;33444473
A05.360.319.679;A05.360.319.679;33444473
A11.251.210.190;A11;33440291
A11.251.210.190;A11.251;33440291
A11.251.210.190;A11.251.210;33440291
A11.251.210.190;A11.251.210.190;33440291
A11.251.860.180;A11;33440291
A11.251.860.180;A11.251;33440291
A11.251.860.180;A11.251.860;33440291
A11.251.860.180;A11.251.860.180;33440291
A11.251.210.190;A11;33439936
A11.251.210.190;A11.251;33439936
A11.251.210.190;A11.251.210;33439936
A11.251.210.190;A11.251.210.190;33439936
A11.251.860.180;A11;33439936
A11.251.860.180;A11.251;33439936
A11.251.860.180;A11.251.860;33439936
A11.251.860.180;A11.251.860.180;33439936
A11.251.210.190;A11;33438820
A11.251.210.190;A11.251;33438820
A11.251.210.190;A11.251.210;33438820
A11.251.210.190;A11.251.210.190;33438820
A11.251.860.180;A11;33438820
A11.251.860.180;A11.251;33438820
A11.251.860.180;A11.251.860;33438820
A11.251.860.180;A11.251.860.180;33438820
A11.251.210.190;A11;33438746
A11.251.210.190;A11.251;33438746
A11.251.210.190;A11.251.210;33438746
A11.251.210.190;A11.251.210.190;33438746
A11.251.860.180;A11;33438746
A11.251.860.180;A11.251;33438746
A11.251.860.180;A11.251.860;33438746
A11.251.860.180;A11.251.860.180;33438746
A11.251.210.190;A11;33438472
A11.251.210.190;A11.251;33438472
A11.251.210.190;A11.251.210;33438472
A11.251.210.190;A11.251.210.190;33438472
A11.251.860.180;A11;33438472
A11.251.860.180;A11.251;33438472
A11.251.860.180;A11.251.860;33438472
A11.251.860.180;A11.251.860.180;33438472
A02.835.232.087.090.400;A02;33436664
A02.835.232.087.090.400;A02.835;33436664
A02.835.232.087.090.400;A02.835.232;33436664
A02.835.232.087.090.400;A02.835.232.087;33436664
A02.835.232.087.090.400;A02.835.232.087.090;33436664
A02.835.232.087.090.400;A02.835.232.087.090.400;33436664
A11.251.210.190;A11;33435987
A11.251.210.190;A11.251;33435987
A11.251.210.190;A11.251.210;33435987
A11.251.210.190;A11.251.210.190;33435987
A11.251.860.180;A11;33435987
A11.251.860.180;A11.251;33435987
A11.251.860.180;A11.251.860;33435987
A11.251.860.180;A11.251.860.180;33435987
A11.251.210.190;A11;33433537
A11.251.210.190;A11.251;33433537
A11.251.210.190;A11.251.210;33433537
A11.251.210.190;A11.251.210.190;33433537
A11.251.860.180;A11;33433537
A11.251.860.180;A11.251;33433537
A11.251.860.180;A11.251.860;33433537
A11.251.860.180;A11.251.860.180;33433537
A11.118.637.555;A11;33433537
A11.118.637.555;A11.118;33433537
A11.118.637.555;A11.118.637;33433537
A11.118.637.555;A11.118.637.555;33433537
A15.145.229.637.555;A15;33433537
A15.145.229.637.555;A15.145;33433537
A15.145.229.637.555;A15.145.229;33433537
A15.145.229.637.555;A15.145.229.637;33433537
A15.145.229.637.555;A15.145.229.637.555;33433537
A15.382.490.555;A15;33433537
A15.382.490.555;A15.382;33433537
A15.382.490.555;A15.382.490;33433537
A15.382.490.555;A15.382.490.555;33433537
A11.251.210.190;A11;33432347
A11.251.210.190;A11.251;33432347
A11.251.210.190;A11.251.210;33432347
A11.251.210.190;A11.251.210.190;33432347
A11.251.860.180;A11;33432347
A11.251.860.180;A11.251;33432347
A11.251.860.180;A11.251.860;33432347
A11.251.860.180;A11.251.860.180;33432347
A11.251.210.190;A11;33427403
A11.251.210.190;A11.251;33427403
A11.251.210.190;A11.251.210;33427403
A11.251.210.190;A11.251.210.190;33427403
A11.251.860.180;A11;33427403
A11.251.860.180;A11.251;33427403
A11.251.860.180;A11.251.860;33427403
A11.251.860.180;A11.251.860.180;33427403
A11.284.295.588;A11;33420117
A11.284.295.588;A11.284;33420117
A11.284.295.588;A11.284.295;33420117
A11.284.295.588;A11.284.295.588;33420117
A11.500;A11;33417756
A11.500;A11.500;33417756
A01.378.610;A01;33417027
A01.378.610;A01.378;33417027
A01.378.610;A01.378.610;33417027
A11.251.210.190;A11;33416181
A11.251.210.190;A11.251;33416181
A11.251.210.190;A11.251.210;33416181
A11.251.210.190;A11.251.210.190;33416181
A11.251.860.180;A11;33416181
A11.251.860.180;A11.251;33416181
A11.251.860.180;A11.251.860;33416181
A11.251.860.180;A11.251.860.180;33416181
A11.251.210.190;A11;33416147
A11.251.210.190;A11.251;33416147
A11.251.210.190;A11.251.210;33416147
A11.251.210.190;A11.251.210.190;33416147
A11.251.860.180;A11;33416147
A11.251.860.180;A11.251;33416147
A11.251.860.180;A11.251.860;33416147
A11.251.860.180;A11.251.860.180;33416147
A11.251.210.190;A11;33416129
A11.251.210.190;A11.251;33416129
A11.251.210.190;A11.251.210;33416129
A11.251.210.190;A11.251.210.190;33416129
A11.251.860.180;A11;33416129
A11.251.860.180;A11.251;33416129
A11.251.860.180;A11.251.860;33416129
A11.251.860.180;A11.251.860.180;33416129
A11.251.210.190;A11;33416089
A11.251.210.190;A11.251;33416089
A11.251.210.190;A11.251.210;33416089
A11.251.210.190;A11.251.210.190;33416089
A11.251.860.180;A11;33416089
A11.251.860.180;A11.251;33416089
A11.251.860.180;A11.251.860;33416089
A11.251.860.180;A11.251.860.180;33416089
A11.251.210.190;A11;33415690
A11.251.210.190;A11.251;33415690
A11.251.210.190;A11.251.210;33415690
A11.251.210.190;A11.251.210.190;33415690
A11.251.860.180;A11;33415690
A11.251.860.180;A11.251;33415690
A11.251.860.180;A11.251.860;33415690
A11.251.860.180;A11.251.860.180;33415690
A11.251.210.190;A11;33414491
A11.251.210.190;A11.251;33414491
A11.251.210.190;A11.251.210;33414491
A11.251.210.190;A11.251.210.190;33414491
A11.251.860.180;A11;33414491
A11.251.860.180;A11.251;33414491
A11.251.860.180;A11.251.860;33414491
A11.251.860.180;A11.251.860.180;33414491
A11.251.210.190;A11;33414451
A11.251.210.190;A11.251;33414451
A11.251.210.190;A11.251.210;33414451
A11.251.210.190;A11.251.210.190;33414451
A11.251.860.180;A11;33414451
A11.251.860.180;A11.251;33414451
A11.251.860.180;A11.251.860;33414451
A11.251.860.180;A11.251.860.180;33414451
A11.251.210.190;A11;33411691
A11.251.210.190;A11.251;33411691
A11.251.210.190;A11.251.210;33411691
A11.251.210.190;A11.251.210.190;33411691
A11.251.860.180;A11;33411691
A11.251.860.180;A11.251;33411691
A11.251.860.180;A11.251.860;33411691
A11.251.860.180;A11.251.860.180;33411691
A11.251.210.190;A11;33410316
A11.251.210.190;A11.251;33410316
A11.251.210.190;A11.251.210;33410316
A11.251.210.190;A11.251.210.190;33410316
A11.251.860.180;A11;33410316
A11.251.860.180;A11.251;33410316
A11.251.860.180;A11.251.860;33410316
A11.251.860.180;A11.251.860.180;33410316
A11.329.629;A11;33410316
A11.329.629;A11.329;33410316
A11.329.629;A11.329.629;33410316
A11.329.629;A11;33407928
A11.329.629;A11.329;33407928
A11.329.629;A11.329.629;33407928
A11.251.210.190;A11;33405298
A11.251.210.190;A11.251;33405298
A11.251.210.190;A11.251.210;33405298
A11.251.210.190;A11.251.210.190;33405298
A11.251.860.180;A11;33405298
A11.251.860.180;A11.251;33405298
A11.251.860.180;A11.251.860;33405298
A11.251.860.180;A11.251.860.180;33405298
A11.251.210.190;A11;33402733
A11.251.210.190;A11.251;33402733
A11.251.210.190;A11.251.210;33402733
A11.251.210.190;A11.251.210.190;33402733
A11.251.860.180;A11;33402733
A11.251.860.180;A11.251;33402733
A11.251.860.180;A11.251.860;33402733
A11.251.860.180;A11.251.860.180;33402733
A02.835.232.043.650.883;A02;33402455
A02.835.232.043.650.883;A02.835;33402455
A02.835.232.043.650.883;A02.835.232;33402455
A02.835.232.043.650.883;A02.835.232.043;33402455
A02.835.232.043.650.883;A02.835.232.043.650;33402455
A02.835.232.043.650.883;A02.835.232.043.650.883;33402455
A11.251.210.190;A11;33401251
A11.251.210.190;A11.251;33401251
A11.251.210.190;A11.251.210;33401251
A11.251.210.190;A11.251.210.190;33401251
A11.251.860.180;A11;33401251
A11.251.860.180;A11.251;33401251
A11.251.860.180;A11.251.860;33401251
A11.251.860.180;A11.251.860.180;33401251
A11.251.210.190;A11;33401246
A11.251.210.190;A11.251;33401246
A11.251.210.190;A11.251.210;33401246
A11.251.210.190;A11.251.210.190;33401246
A11.251.860.180;A11;33401246
A11.251.860.180;A11.251;33401246
A11.251.860.180;A11.251.860;33401246
A11.251.860.180;A11.251.860.180;33401246
A11.251.210.190;A11;33401009
A11.251.210.190;A11.251;33401009
A11.251.210.190;A11.251.210;33401009
A11.251.210.190;A11.251.210.190;33401009
A11.251.860.180;A11;33401009
A11.251.860.180;A11.251;33401009
A11.251.860.180;A11.251.860;33401009
A11.251.860.180;A11.251.860.180;33401009
A11.872.650;A11;33401009
A11.872.650;A11.872;33401009
A11.872.650;A11.872.650;33401009
A11.329.114;A11;33400690
A11.329.114;A11.329;33400690
A11.329.114;A11.329.114;33400690
A11.251.210.190;A11;33400690
A11.251.210.190;A11.251;33400690
A11.251.210.190;A11.251.210;33400690
A11.251.210.190;A11.251.210.190;33400690
A11.251.860.180;A11;33400690
A11.251.860.180;A11.251;33400690
A11.251.860.180;A11.251.860;33400690
A11.251.860.180;A11.251.860.180;33400690
A11.872.650;A11;33400690
A11.872.650;A11.872;33400690
A11.872.650;A11.872.650;33400690
A11.148;A11;33398373
A11.148;A11.148;33398373
A15.378.316;A15;33398373
A15.378.316;A15.378;33398373
A15.378.316;A15.378.316;33398373
A11.251.210;A11;33398373
A11.251.210;A11.251;33398373
A11.251.210;A11.251.210;33398373
A11.329.830;A11;33398373
A11.329.830;A11.329;33398373
A11.329.830;A11.329.830;33398373
A11.251.210.190;A11;33393324
A11.251.210.190;A11.251;33393324
A11.251.210.190;A11.251.210;33393324
A11.251.210.190;A11.251.210.190;33393324
A11.251.860.180;A11;33393324
A11.251.860.180;A11.251;33393324
A11.251.860.180;A11.251.860;33393324
A11.251.860.180;A11.251.860.180;33393324
A11.872;A11;33393324
A11.872;A11.872;33393324
A11.329.228.105;A11;33391546
A11.329.228.105;A11.329;33391546
A11.329.228.105;A11.329.228;33391546
A11.329.228.105;A11.329.228.105;33391546
A11.251.210.190;A11;33391546
A11.251.210.190;A11.251;33391546
A11.251.210.190;A11.251.210;33391546
A11.251.210.190;A11.251.210.190;33391546
A11.251.860.180;A11;33391546
A11.251.860.180;A11.251;33391546
A11.251.860.180;A11.251.860;33391546
A11.251.860.180;A11.251.860.180;33391546
A11.284.295.588.750;A11;33391546
A11.284.295.588.750;A11.284;33391546
A11.284.295.588.750;A11.284.295;33391546
A11.284.295.588.750;A11.284.295.588;33391546
A11.284.295.588.750;A11.284.295.588.750;33391546
A11.284.430.214.190.875.190.880.495;A11;33391546
A11.284.430.214.190.875.190.880.495;A11.284;33391546
A11.284.430.214.190.875.190.880.495;A11.284.430;33391546
A11.284.430.214.190.875.190.880.495;A11.284.430.214;33391546
A11.284.430.214.190.875.190.880.495;A11.284.430.214.190;33391546
A11.284.430.214.190.875.190.880.495;A11.284.430.214.190.875;33391546
A11.284.430.214.190.875.190.880.495;A11.284.430.214.190.875.190;33391546
A11.284.430.214.190.875.190.880.495;A11.284.430.214.190.875.190.880;33391546
A11.284.430.214.190.875.190.880.495;A11.284.430.214.190.875.190.880.495;33391546
A11.251.210;A11;33387703
A11.251.210;A11.251;33387703
A11.251.210;A11.251.210;33387703
A11.118.637.555.567.650;A11;33387703
A11.118.637.555.567.650;A11.118;33387703
A11.118.637.555.567.650;A11.118.637;33387703
A11.118.637.555.567.650;A11.118.637.555;33387703
A11.118.637.555.567.650;A11.118.637.555.567;33387703
A11.118.637.555.567.650;A11.118.637.555.567.650;33387703
A15.145.229.637.555.567.650;A15;33387703
A15.145.229.637.555.567.650;A15.145;33387703
A15.145.229.637.555.567.650;A15.145.229;33387703
A15.145.229.637.555.567.650;A15.145.229.637;33387703
A15.145.229.637.555.567.650;A15.145.229.637.555;33387703
A15.145.229.637.555.567.650;A15.145.229.637.555.567;33387703
A15.145.229.637.555.567.650;A15.145.229.637.555.567.650;33387703
A15.382.490.555.567.650;A15;33387703
A15.382.490.555.567.650;A15.382;33387703
A15.382.490.555.567.650;A15.382.490;33387703
A15.382.490.555.567.650;A15.382.490.555;33387703
A15.382.490.555.567.650;A15.382.490.555.567;33387703
A15.382.490.555.567.650;A15.382.490.555.567.650;33387703
A11.118.637.555.567.569;A11;33387703
A11.118.637.555.567.569;A11.118;33387703
A11.118.637.555.567.569;A11.118.637;33387703
A11.118.637.555.567.569;A11.118.637.555;33387703
A11.118.637.555.567.569;A11.118.637.555.567;33387703
A11.118.637.555.567.569;A11.118.637.555.567.569;33387703
A15.145.229.637.555.567.569;A15;33387703
A15.145.229.637.555.567.569;A15.145;33387703
A15.145.229.637.555.567.569;A15.145.229;33387703
A15.145.229.637.555.567.569;A15.145.229.637;33387703
A15.145.229.637.555.567.569;A15.145.229.637.555;33387703
A15.145.229.637.555.567.569;A15.145.229.637.555.567;33387703
A15.145.229.637.555.567.569;A15.145.229.637.555.567.569;33387703
A15.382.490.555.567.569;A15;33387703
A15.382.490.555.567.569;A15.382;33387703
A15.382.490.555.567.569;A15.382.490;33387703
A15.382.490.555.567.569;A15.382.490.555;33387703
A15.382.490.555.567.569;A15.382.490.555.567;33387703
A15.382.490.555.567.569;A15.382.490.555.567.569;33387703
A11.251.210.190;A11;33380300
A11.251.210.190;A11.251;33380300
A11.251.210.190;A11.251.210;33380300
A11.251.210.190;A11.251.210.190;33380300
A11.251.860.180;A11;33380300
A11.251.860.180;A11.251;33380300
A11.251.860.180;A11.251.860;33380300
A11.251.860.180;A11.251.860.180;33380300
A11.251.860;A11;33374783
A11.251.860;A11.251;33374783
A11.251.860;A11.251.860;33374783
A11.251.210.190;A11;33373655
A11.251.210.190;A11.251;33373655
A11.251.210.190;A11.251.210;33373655
A11.251.210.190;A11.251.210.190;33373655
A11.251.860.180;A11;33373655
A11.251.860.180;A11.251;33373655
A11.251.860.180;A11.251.860;33373655
A11.251.860.180;A11.251.860.180;33373655
A11.251.210.190;A11;33372687
A11.251.210.190;A11.251;33372687
A11.251.210.190;A11.251.210;33372687
A11.251.210.190;A11.251.210.190;33372687
A11.251.860.180;A11;33372687
A11.251.860.180;A11.251;33372687
A11.251.860.180;A11.251.860;33372687
A11.251.860.180;A11.251.860.180;33372687
A11.251.210.190;A11;33370628
A11.251.210.190;A11.251;33370628
A11.251.210.190;A11.251.210;33370628
A11.251.210.190;A11.251.210.190;33370628
A11.251.860.180;A11;33370628
A11.251.860.180;A11.251;33370628
A11.251.860.180;A11.251.860;33370628
A11.251.860.180;A11.251.860.180;33370628
A11.251.210.190.080;A11;33369809
A11.251.210.190.080;A11.251;33369809
A11.251.210.190.080;A11.251.210;33369809
A11.251.210.190.080;A11.251.210.190;33369809
A11.251.210.190.080;A11.251.210.190.080;33369809
A11.251.860.180.080;A11;33369809
A11.251.860.180.080;A11.251;33369809
A11.251.860.180.080;A11.251.860;33369809
A11.251.860.180.080;A11.251.860.180;33369809
A11.251.860.180.080;A11.251.860.180.080;33369809
A11.436.054;A11;33369809
A11.436.054;A11.436;33369809
A11.436.054;A11.436.054;33369809
A01.941.875;A01;33369809
A01.941.875;A01.941;33369809
A01.941.875;A01.941.875;33369809
A11.251.210.190;A11;33368050
A11.251.210.190;A11.251;33368050
A11.251.210.190;A11.251.210;33368050
A11.251.210.190;A11.251.210.190;33368050
A11.251.860.180;A11;33368050
A11.251.860.180;A11.251;33368050
A11.251.860.180;A11.251.860;33368050
A11.251.860.180;A11.251.860.180;33368050
A11.284.430.214.190.875.564;A11;33368050
A11.284.430.214.190.875.564;A11.284;33368050
A11.284.430.214.190.875.564;A11.284.430;33368050
A11.284.430.214.190.875.564;A11.284.430.214;33368050
A11.284.430.214.190.875.564;A11.284.430.214.190;33368050
A11.284.430.214.190.875.564;A11.284.430.214.190.875;33368050
A11.284.430.214.190.875.564;A11.284.430.214.190.875.564;33368050
A11.284.835.626;A11;33368050
A11.284.835.626;A11.284;33368050
A11.284.835.626;A11.284.835;33368050
A11.284.835.626;A11.284.835.626;33368050
A11.251.210.190;A11;33363373
A11.251.210.190;A11.251;33363373
A11.251.210.190;A11.251.210;33363373
A11.251.210.190;A11.251.210.190;33363373
A11.251.860.180;A11;33363373
A11.251.860.180;A11.251;33363373
A11.251.860.180;A11.251.860;33363373
A11.251.860.180;A11.251.860.180;33363373
A01.456.505.631;A01;33360836
A01.456.505.631;A01.456;33360836
A01.456.505.631;A01.456.505;33360836
A01.456.505.631;A01.456.505.631;33360836
A03.556.500;A03;33360836
A03.556.500;A03.556;33360836
A03.556.500;A03.556.500;33360836
A14.549;A14;33360836
A14.549;A14.549;33360836
A02.835.232;A02;33360005
A02.835.232;A02.835;33360005
A02.835.232;A02.835.232;33360005
A10.165.265;A10;33360005
A10.165.265;A10.165;33360005
A10.165.265;A10.165.265;33360005
A10.850.710;A10;33359505
A10.850.710;A10.850;33359505
A10.850.710;A10.850.710;33359505
A01.923.761.850;A01;33359505
A01.923.761.850;A01.923;33359505
A01.923.761.850;A01.923.761;33359505
A01.923.761.850;A01.923.761.850;33359505
A11.251.210.190;A11;33358903
A11.251.210.190;A11.251;33358903
A11.251.210.190;A11.251.210;33358903
A11.251.210.190;A11.251.210.190;33358903
A11.251.860.180;A11;33358903
A11.251.860.180;A11.251;33358903
A11.251.860.180;A11.251.860;33358903
A11.251.860.180;A11.251.860.180;33358903
A02.835.232;A02;33356805
A02.835.232;A02.835;33356805
A02.835.232;A02.835.232;33356805
A10.165.265;A10;33356805
A10.165.265;A10.165;33356805
A10.165.265;A10.165.265;33356805
A11.251.210.190;A11;33356805
A11.251.210.190;A11.251;33356805
A11.251.210.190;A11.251.210;33356805
A11.251.210.190;A11.251.210.190;33356805
A11.251.860.180;A11;33356805
A11.251.860.180;A11.251;33356805
A11.251.860.180;A11.251.860;33356805
A11.251.860.180;A11.251.860.180;33356805
A11.436.275;A11;33347862
A11.436.275;A11.436;33347862
A11.436.275;A11.436.275;33347862
A11.251.860;A11;33347862
A11.251.860;A11.251;33347862
A11.251.860;A11.251.860;33347862
A11.251.210.190;A11;33344645
A11.251.210.190;A11.251;33344645
A11.251.210.190;A11.251.210;33344645
A11.251.210.190;A11.251.210.190;33344645
A11.251.860.180;A11;33344645
A11.251.860.180;A11.251;33344645
A11.251.860.180;A11.251.860;33344645
A11.251.860.180;A11.251.860.180;33344645
A11.251.210.190;A11;33341286
A11.251.210.190;A11.251;33341286
A11.251.210.190;A11.251.210;33341286
A11.251.210.190;A11.251.210.190;33341286
A11.251.860.180;A11;33341286
A11.251.860.180;A11.251;33341286
A11.251.860.180;A11.251.860;33341286
A11.251.860.180;A11.251.860.180;33341286
A01.941.875;A01;33341286
A01.941.875;A01.941;33341286
A01.941.875;A01.941.875;33341286
A11.251.210.190;A11;33339857
A11.251.210.190;A11.251;33339857
A11.251.210.190;A11.251.210;33339857
A11.251.210.190;A11.251.210.190;33339857
A11.251.860.180;A11;33339857
A11.251.860.180;A11.251;33339857
A11.251.860.180;A11.251.860;33339857
A11.251.860.180;A11.251.860.180;33339857
A11.872.650;A11;33339857
A11.872.650;A11.872;33339857
A11.872.650;A11.872.650;33339857
A11.251.800;A11;33339857
A11.251.800;A11.251;33339857
A11.251.800;A11.251.800;33339857
A11.251.210.190;A11;33336554
A11.251.210.190;A11.251;33336554
A11.251.210.190;A11.251.210;33336554
A11.251.210.190;A11.251.210.190;33336554
A11.251.860.180;A11;33336554
A11.251.860.180;A11.251;33336554
A11.251.860.180;A11.251.860;33336554
A11.251.860.180;A11.251.860.180;33336554
A11.251.210.190;A11;33334789
A11.251.210.190;A11.251;33334789
A11.251.210.190;A11.251.210;33334789
A11.251.210.190;A11.251.210.190;33334789
A11.251.860.180;A11;33334789
A11.251.860.180;A11.251;33334789
A11.251.860.180;A11.251.860;33334789
A11.251.860.180;A11.251.860.180;33334789
A11.251.210.190;A11;33326107
A11.251.210.190;A11.251;33326107
A11.251.210.190;A11.251.210;33326107
A11.251.210.190;A11.251.210.190;33326107
A11.251.860.180;A11;33326107
A11.251.860.180;A11.251;33326107
A11.251.860.180;A11.251.860;33326107
A11.251.860.180;A11.251.860.180;33326107
A11.251.210.190;A11;33326106
A11.251.210.190;A11.251;33326106
A11.251.210.190;A11.251.210;33326106
A11.251.210.190;A11.251.210.190;33326106
A11.251.860.180;A11;33326106
A11.251.860.180;A11.251;33326106
A11.251.860.180;A11.251.860;33326106
A11.251.860.180;A11.251.860.180;33326106
A01.941.875;A01;33326106
A01.941.875;A01.941;33326106
A01.941.875;A01.941.875;33326106
A11.251.210.190;A11;33326105
A11.251.210.190;A11.251;33326105
A11.251.210.190;A11.251.210;33326105
A11.251.210.190;A11.251.210.190;33326105
A11.251.860.180;A11;33326105
A11.251.860.180;A11.251;33326105
A11.251.860.180;A11.251.860;33326105
A11.251.860.180;A11.251.860.180;33326105
A01.941.875;A01;33326105
A01.941.875;A01.941;33326105
A01.941.875;A01.941.875;33326105
A11.251.210.190;A11;33326104
A11.251.210.190;A11.251;33326104
A11.251.210.190;A11.251.210;33326104
A11.251.210.190;A11.251.210.190;33326104
A11.251.860.180;A11;33326104
A11.251.860.180;A11.251;33326104
A11.251.860.180;A11.251.860;33326104
A11.251.860.180;A11.251.860.180;33326104
A01.941.875;A01;33326104
A01.941.875;A01.941;33326104
A01.941.875;A01.941.875;33326104
A11.251.210.190;A11;33326103
A11.251.210.190;A11.251;33326103
A11.251.210.190;A11.251.210;33326103
A11.251.210.190;A11.251.210.190;33326103
A11.251.860.180;A11;33326103
A11.251.860.180;A11.251;33326103
A11.251.860.180;A11.251.860;33326103
A11.251.860.180;A11.251.860.180;33326103
A01.941.875;A01;33326103
A01.941.875;A01.941;33326103
A01.941.875;A01.941.875;33326103
A11.251.210.190;A11;33326102
A11.251.210.190;A11.251;33326102
A11.251.210.190;A11.251.210;33326102
A11.251.210.190;A11.251.210.190;33326102
A11.251.860.180;A11;33326102
A11.251.860.180;A11.251;33326102
A11.251.860.180;A11.251.860;33326102
A11.251.860.180;A11.251.860.180;33326102
A11.251.210.190;A11;33326101
A11.251.210.190;A11.251;33326101
A11.251.210.190;A11.251.210;33326101
A11.251.210.190;A11.251.210.190;33326101
A11.251.860.180;A11;33326101
A11.251.860.180;A11.251;33326101
A11.251.860.180;A11.251.860;33326101
A11.251.860.180;A11.251.860.180;33326101
A11.251;A11;33326101
A11.251;A11.251;33326101
A11.251.210.190;A11;33326100
A11.251.210.190;A11.251;33326100
A11.251.210.190;A11.251.210;33326100
A11.251.210.190;A11.251.210.190;33326100
A11.251.860.180;A11;33326100
A11.251.860.180;A11.251;33326100
A11.251.860.180;A11.251.860;33326100
A11.251.860.180;A11.251.860.180;33326100
A11.251.210.190;A11;33326099
A11.251.210.190;A11.251;33326099
A11.251.210.190;A11.251.210;33326099
A11.251.210.190;A11.251.210.190;33326099
A11.251.860.180;A11;33326099
A11.251.860.180;A11.251;33326099
A11.251.860.180;A11.251.860;33326099
A11.251.860.180;A11.251.860.180;33326099
A11.251.210.190;A11;33325610
A11.251.210.190;A11.251;33325610
A11.251.210.190;A11.251.210;33325610
A11.251.210.190;A11.251.210.190;33325610
A11.251.860.180;A11;33325610
A11.251.860.180;A11.251;33325610
A11.251.860.180;A11.251.860;33325610
A11.251.860.180;A11.251.860.180;33325610
A11.251.210.190;A11;33325136
A11.251.210.190;A11.251;33325136
A11.251.210.190;A11.251.210;33325136
A11.251.210.190;A11.251.210.190;33325136
A11.251.860.180;A11;33325136
A11.251.860.180;A11.251;33325136
A11.251.860.180;A11.251.860;33325136
A11.251.860.180;A11.251.860.180;33325136
A11.284.295.588.750;A11;33325136
A11.284.295.588.750;A11.284;33325136
A11.284.295.588.750;A11.284.295;33325136
A11.284.295.588.750;A11.284.295.588;33325136
A11.284.295.588.750;A11.284.295.588.750;33325136
